,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,num_classes,seed,whitebox
29,1208,Deconvolution,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
30,58,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
31,2623,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
32,2347,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
33,1880,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
34,1460,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
35,1099,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
36,896,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
37,417,Deconvolution,0.7088362068965517,0.9941972920696325,0.8656716417910447,0.0,0.017408123791102514,1.0,0.7631578947368421,Cora,,,,0.8,7,3030,GeneralLPModel
38,83,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
39,1530,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
40,730,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
41,2222,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
42,1067,Deconvolution,0.7868667328042328,0.9857142857142858,0.9795918367346939,0.0,0.014285714285714285,1.0,0.96,Cora,,,,0.8,7,3030,GeneralLPModel
43,907,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
44,1462,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
45,1200,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
46,1876,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
47,219,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
48,2318,Deconvolution,0.40277777777777773,0.9318181818181818,0.8,0.0,0.06818181818181818,1.0,0.6666666666666666,Cora,,,,0.8,7,3030,GeneralLPModel
49,1313,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
50,1434,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
51,2505,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
52,187,Deconvolution,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
53,915,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
54,1193,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
55,1256,Deconvolution,0.6739669421487604,0.9395933014354066,0.9361702127659575,0.0,0.07894736842105263,1.0,0.88,Cora,,,,0.8,7,3030,GeneralLPModel
56,2443,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
57,56,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
58,1751,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
59,362,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
60,1045,Deconvolution,0.9672479394358393,0.9979643093192333,0.9941520467836257,0.0,0.0022471910112359553,1.0,0.9883720930232558,Cora,,,,0.8,7,3030,GeneralLPModel
61,2575,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
62,681,Deconvolution,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
63,1608,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
64,1030,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
65,1350,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
66,693,Deconvolution,0.7136363636363637,0.9761904761904762,0.9523809523809523,0.0,0.023809523809523808,1.0,0.9090909090909091,Cora,,,,0.8,7,3030,GeneralLPModel
67,469,Deconvolution,0.6666666666666666,0.9166666666666666,0.9411764705882353,0.0,0.08333333333333333,1.0,0.8888888888888888,Cora,,,,0.8,7,3030,GeneralLPModel
68,236,Deconvolution,0.7880530238187939,0.9795918367346939,0.9624060150375939,0.0,0.02040816326530612,1.0,0.927536231884058,Cora,,,,0.8,7,3030,GeneralLPModel
69,2548,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
70,2579,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
71,148,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
72,2138,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
73,676,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
74,2459,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
75,1381,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
76,515,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
77,2309,Deconvolution,0.5786462724316512,0.9450800915331807,0.9047619047619048,0.0,0.057971014492753624,1.0,0.8260869565217391,Cora,,,,0.8,7,3030,GeneralLPModel
78,1429,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
79,2613,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
80,1124,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
81,30,Deconvolution,0.5416666666666667,0.9972527472527473,0.6896551724137931,0.0,0.012362637362637362,1.0,0.5263157894736842,Cora,,,,0.8,7,3030,GeneralLPModel
82,503,Deconvolution,0.48792613636363635,0.9473684210526316,0.8421052631578947,0.0,0.05263157894736842,1.0,0.7272727272727273,Cora,,,,0.8,7,3030,GeneralLPModel
83,1197,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
84,553,Deconvolution,0.7642039462668503,0.9318181818181818,0.9620253164556962,0.0,0.06818181818181818,1.0,0.926829268292683,Cora,,,,0.8,7,3030,GeneralLPModel
85,2213,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
86,2546,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
87,687,Deconvolution,0.977834599056734,0.9973603887002834,0.9948717948717949,0.0,0.0030211480362537764,1.0,0.9897959183673469,Cora,,,,0.8,7,3030,GeneralLPModel
88,1091,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
89,670,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
90,2571,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
91,2302,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
92,2283,Deconvolution,0.32222222222222224,0.9452054794520548,0.7142857142857143,0.0,0.0547945205479452,1.0,0.5555555555555556,Cora,,,,0.8,7,3030,GeneralLPModel
93,1132,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
94,178,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
95,2109,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
96,2085,Deconvolution,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
97,1643,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
98,2238,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
99,2304,Deconvolution,0.9067182817182817,0.9838286713286714,0.9629629629629629,0.0,0.022727272727272728,1.0,0.9285714285714286,Cora,,,,0.8,7,3030,GeneralLPModel
100,1778,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
101,283,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
102,769,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
103,1684,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
104,147,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
105,1054,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
106,993,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
107,1335,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
108,2260,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
109,1438,Deconvolution_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
110,316,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
111,531,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
112,702,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
113,482,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
114,1039,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
115,1695,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
116,1135,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
117,2171,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
118,791,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
119,1771,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
120,883,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
121,1645,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
122,1210,Deconvolution_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
123,2606,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
124,583,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
125,963,Deconvolution_postproc,0.714,0.5,0.0,1.0,0.0,,,Cora,,,,0.8,7,3030,GeneralLPModel
126,1492,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
127,146,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
128,1095,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
129,1208,Deconvolution_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
130,58,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
131,2623,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
132,2347,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
133,1880,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
134,1460,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
135,1099,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
136,896,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
137,417,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
138,83,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
139,1530,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
140,730,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
141,2222,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
142,1067,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
143,907,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
144,1462,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
145,1200,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
146,1876,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
147,219,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
148,2318,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
149,1313,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
150,1434,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
151,2505,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
152,187,Deconvolution_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
153,915,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
154,1193,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
155,1256,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
156,2443,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
157,56,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
158,1751,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
159,362,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
160,1045,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
161,2575,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
162,681,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
163,1608,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
164,1030,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
165,1350,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
166,693,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
167,469,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
168,236,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
169,2548,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
170,2579,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
171,148,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
172,2138,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
173,676,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
174,2459,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
175,1381,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
176,515,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
177,2309,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
178,1429,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
179,2613,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
180,1124,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
181,30,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
182,503,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
183,1197,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
184,553,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
185,2213,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
186,2546,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
187,687,Deconvolution_postproc,1.0000000000000002,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
188,1091,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
189,670,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
190,2571,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
191,2302,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
192,2283,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
193,1132,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
194,178,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
195,2109,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
196,2085,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
197,1643,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
198,2238,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
199,2304,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
200,1778,IntegratedGradients,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
201,283,IntegratedGradients,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
202,769,IntegratedGradients,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
203,1684,IntegratedGradients,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
204,147,IntegratedGradients,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
205,1054,IntegratedGradients,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
