,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,seed,whitebox
47,232,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
48,521,Deconvolution,0.6118296848519972,0.9038461538461539,0.9056603773584906,0.0,0.09615384615384616,1.0,0.8275862068965517,ER,1000,0.005,0.33,0.8,3030,LPModel
49,165,Deconvolution,0.9429724042727139,0.9903791737408036,0.926829268292683,0.0,0.03225806451612903,1.0,0.8636363636363636,ER,1000,0.005,0.33,0.8,3030,LPModel
50,15,Deconvolution,0.6656810035842293,0.9253731343283582,0.9253731343283582,0.0,0.07462686567164178,1.0,0.8611111111111112,ER,1000,0.005,0.33,0.8,3030,LPModel
51,872,Deconvolution,0.8027265526900415,0.9605633802816901,0.9259259259259259,0.0,0.056338028169014086,1.0,0.8620689655172413,ER,1000,0.005,0.33,0.8,3030,LPModel
52,446,Deconvolution,0.8905357142857143,0.9750649350649351,0.9433962264150944,0.0,0.03896103896103896,1.0,0.8928571428571429,ER,1000,0.005,0.33,0.8,3030,LPModel
53,931,Deconvolution,0.729175816132338,0.9700396825396825,0.9523809523809523,0.0,0.03571428571428571,1.0,0.9090909090909091,ER,1000,0.005,0.33,0.8,3030,LPModel
54,69,Deconvolution,0.6706477732793522,0.9217731421121252,0.8125,0.0,0.1016949152542373,1.0,0.6842105263157895,ER,1000,0.005,0.33,0.8,3030,LPModel
55,495,Deconvolution,1.0,1.0,0.9333333333333333,0.0,0.03225806451612903,1.0,0.875,ER,1000,0.005,0.33,0.8,3030,LPModel
56,65,Deconvolution,1.0,1.0,0.9142857142857143,0.0,0.04411764705882353,1.0,0.8421052631578947,ER,1000,0.005,0.33,0.8,3030,LPModel
57,853,Deconvolution,0.5833333333333333,0.9629629629629629,0.8695652173913043,0.0,0.05555555555555555,1.0,0.7692307692307693,ER,1000,0.005,0.33,0.8,3030,LPModel
58,562,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
59,349,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
60,327,Deconvolution,0.8538869752377659,0.9836065573770492,0.9859154929577465,0.0,0.01639344262295082,1.0,0.9722222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
61,508,Deconvolution,0.9210510291072951,0.9712070874861573,0.9545454545454546,0.0,0.046511627906976744,1.0,0.9130434782608695,ER,1000,0.005,0.33,0.8,3030,LPModel
62,661,Deconvolution,0.5919694783331146,0.9172077922077921,0.8979591836734694,0.0,0.08928571428571429,1.0,0.8148148148148148,ER,1000,0.005,0.33,0.8,3030,LPModel
63,134,Deconvolution,0.45833333333333337,0.9153908138597905,0.8292682926829268,0.0,0.0958904109589041,1.0,0.7083333333333334,ER,1000,0.005,0.33,0.8,3030,LPModel
64,792,Deconvolution,0.5218253968253967,0.9612403100775194,0.8571428571428571,0.0,0.06976744186046512,1.0,0.75,ER,1000,0.005,0.33,0.8,3030,LPModel
65,959,Deconvolution,0.5546782762691854,0.9587542087542087,0.88,0.0,0.05555555555555555,1.0,0.7857142857142857,ER,1000,0.005,0.33,0.8,3030,LPModel
66,869,Deconvolution,0.525974025974026,0.9774305555555556,0.9230769230769231,0.0,0.041666666666666664,1.0,0.8571428571428571,ER,1000,0.005,0.33,0.8,3030,LPModel
67,651,Deconvolution,0.7379356622715256,0.9725209080047791,0.9538461538461539,0.0,0.037037037037037035,1.0,0.9117647058823529,ER,1000,0.005,0.33,0.8,3030,LPModel
68,716,Deconvolution,0.4985540775014459,0.8529411764705882,0.8484848484848485,0.0,0.14705882352941177,1.0,0.7368421052631579,ER,1000,0.005,0.33,0.8,3030,LPModel
69,851,Deconvolution,0.877520724889146,0.9794941900205058,0.95,0.0,0.025974025974025976,1.0,0.9047619047619048,ER,1000,0.005,0.33,0.8,3030,LPModel
70,954,Deconvolution,0.43076923076923074,0.9244343891402714,0.7878787878787878,0.0,0.08235294117647059,1.0,0.65,ER,1000,0.005,0.33,0.8,3030,LPModel
71,308,Deconvolution,0.45331139448786506,0.9212962962962963,0.8275862068965517,0.0,0.09259259259259259,1.0,0.7058823529411765,ER,1000,0.005,0.33,0.8,3030,LPModel
72,389,Deconvolution,0.8294230769230769,0.9883720930232558,0.9795918367346939,0.0,0.011627906976744186,1.0,0.96,ER,1000,0.005,0.33,0.8,3030,LPModel
73,531,Deconvolution,0.4898809523809524,0.8823529411764706,0.8333333333333334,0.0,0.11764705882352941,1.0,0.7142857142857143,ER,1000,0.005,0.33,0.8,3030,LPModel
74,564,Deconvolution,0.3392857142857143,0.875,0.7272727272727273,0.0,0.125,1.0,0.5714285714285714,ER,1000,0.005,0.33,0.8,3030,LPModel
75,338,Deconvolution,0.5698284432699869,0.9166666666666666,0.8831168831168831,0.0,0.08333333333333333,1.0,0.7906976744186046,ER,1000,0.005,0.33,0.8,3030,LPModel
76,788,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
77,329,Deconvolution,0.7093560606060606,0.9444444444444444,0.9523809523809523,0.0,0.05555555555555555,1.0,0.9090909090909091,ER,1000,0.005,0.33,0.8,3030,LPModel
78,231,Deconvolution,0.6916235937975069,0.9387755102040817,0.9387755102040817,0.0,0.061224489795918366,1.0,0.8846153846153846,ER,1000,0.005,0.33,0.8,3030,LPModel
79,466,Deconvolution,0.9444444444444444,0.9772727272727273,0.9411764705882353,0.0,0.045454545454545456,1.0,0.8888888888888888,ER,1000,0.005,0.33,0.8,3030,LPModel
80,196,Deconvolution,0.9189910468319559,0.9681818181818181,0.9565217391304348,0.0,0.05,1.0,0.9166666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
81,400,Deconvolution,0.6813817856437993,0.9315068493150686,0.9295774647887324,0.0,0.0684931506849315,1.0,0.868421052631579,ER,1000,0.005,0.33,0.8,3030,LPModel
82,532,Deconvolution,0.7083333333333334,0.926470588235294,0.8888888888888888,0.0,0.08823529411764706,1.0,0.8,ER,1000,0.005,0.33,0.8,3030,LPModel
83,174,Deconvolution,0.8956602495328185,0.9753205128205128,0.9113924050632911,0.0,0.05384615384615385,1.0,0.8372093023255814,ER,1000,0.005,0.33,0.8,3030,LPModel
84,962,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
85,283,Deconvolution,0.5664796243352541,0.9308719560094265,0.8636363636363636,0.0,0.08955223880597014,1.0,0.76,ER,1000,0.005,0.33,0.8,3030,LPModel
86,469,Deconvolution,0.5833333333333334,0.9503676470588235,0.9411764705882353,0.0,0.058823529411764705,1.0,0.8888888888888888,ER,1000,0.005,0.33,0.8,3030,LPModel
87,738,Deconvolution,0.5865144956054047,0.9193548387096774,0.8979591836734694,0.0,0.08064516129032258,1.0,0.8148148148148148,ER,1000,0.005,0.33,0.8,3030,LPModel
88,341,Deconvolution,0.37373737373737376,0.9111607142857143,0.7777777777777778,0.0,0.1,1.0,0.6363636363636364,ER,1000,0.005,0.33,0.8,3030,LPModel
89,887,Deconvolution,0.5949074074074074,0.9283154121863799,0.8571428571428571,0.0,0.0967741935483871,1.0,0.75,ER,1000,0.005,0.33,0.8,3030,LPModel
90,186,Deconvolution,0.5990783410138248,0.9641025641025641,0.8771929824561403,0.0,0.05982905982905983,1.0,0.78125,ER,1000,0.005,0.33,0.8,3030,LPModel
91,577,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
92,419,Deconvolution,0.36892911010558066,0.89,0.7407407407407407,0.0,0.11666666666666667,1.0,0.5882352941176471,ER,1000,0.005,0.33,0.8,3030,LPModel
93,31,Deconvolution,0.9744318181818181,0.9939393939393939,0.967741935483871,0.0,0.01818181818181818,1.0,0.9375,ER,1000,0.005,0.33,0.8,3030,LPModel
94,732,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
95,796,Deconvolution,0.48461538461538467,0.9536679536679536,0.8235294117647058,0.0,0.08108108108108109,1.0,0.7,ER,1000,0.005,0.33,0.8,3030,LPModel
96,841,Deconvolution,0.3925438596491228,0.8793103448275862,0.7741935483870968,0.0,0.1206896551724138,1.0,0.631578947368421,ER,1000,0.005,0.33,0.8,3030,LPModel
97,96,Deconvolution,0.6190476190476191,0.9097744360902256,0.875,0.0,0.10526315789473684,1.0,0.7777777777777778,ER,1000,0.005,0.33,0.8,3030,LPModel
98,135,Deconvolution,0.6995868581546331,0.9722222222222222,0.935064935064935,0.0,0.046296296296296294,1.0,0.8780487804878049,ER,1000,0.005,0.33,0.8,3030,LPModel
99,200,Deconvolution,0.7725,0.972972972972973,0.967741935483871,0.0,0.02702702702702703,1.0,0.9375,ER,1000,0.005,0.33,0.8,3030,LPModel
100,212,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
101,425,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
102,728,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
103,216,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
104,856,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
105,156,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
106,46,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
107,785,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
108,391,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
109,926,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
110,632,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
111,302,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
112,396,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
113,295,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
114,111,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
115,825,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
116,949,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
117,875,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
118,130,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
119,286,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
120,697,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
121,18,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
122,490,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
123,91,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
124,241,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
125,858,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
126,304,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
127,977,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
128,162,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
129,369,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
130,75,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
131,588,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
132,477,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
133,604,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
134,362,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
135,993,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
136,764,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
137,58,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
138,916,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
139,507,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
140,849,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
141,870,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
142,809,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
143,900,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
144,451,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
145,27,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
146,528,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
147,232,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
148,521,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
149,165,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
150,15,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
151,872,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
152,446,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
153,931,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
154,69,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
155,495,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
156,65,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
157,853,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
158,562,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
159,349,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
160,327,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
161,508,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
162,661,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
163,134,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
164,792,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
165,959,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
166,869,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
167,651,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
168,716,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
169,851,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
170,954,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
171,308,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
172,389,Deconvolution_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
173,531,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
174,564,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
175,338,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
176,788,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
177,329,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
178,231,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
179,466,Deconvolution_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
