,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,seed,whitebox
13,295,SubgraphX_postproc,0.6617794486215538,0.6355311355311355,0.576271186440678,0.19047619047619047,0.5384615384615384,1.0,0.4473684210526316,ER,1000,0.005,0.33,0.8,3030,LPModel
14,111,SubgraphX_postproc,0.6018518518518519,0.638888888888889,0.5263157894736842,0.4444444444444444,0.2777777777777778,,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
15,825,SubgraphX_postproc,0.41121031746031744,0.5758928571428571,0.3333333333333333,0.6875,0.16071428571428573,0.2,0.35714285714285715,ER,1000,0.005,0.33,0.8,3030,LPModel
16,949,SubgraphX_postproc,0.5914226726726726,0.5290668026517082,0.49411764705882355,0.43243243243243246,0.5094339622641509,,0.4375,ER,1000,0.005,0.33,0.8,3030,LPModel
17,875,SubgraphX_postproc,0.6916666666666667,0.7380952380952381,0.625,0.16666666666666666,0.35714285714285715,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
18,130,SubgraphX_postproc,0.631578947368421,0.5625,0.4166666666666667,0.0,0.875,1.0,0.2631578947368421,ER,1000,0.005,0.33,0.8,3030,LPModel
19,286,SubgraphX_postproc,0.7193690748610657,0.7432932469935245,0.6557377049180327,0.13043478260869565,0.3829787234042553,0.5,0.5263157894736842,ER,1000,0.005,0.33,0.8,3030,LPModel
20,697,SubgraphX_postproc,0.5055570291777188,0.5303296703296703,0.34951456310679613,0.28,0.6593406593406593,1.0,0.23076923076923078,ER,1000,0.005,0.33,0.8,3030,LPModel
21,18,SubgraphX_postproc,0.4242647058823529,0.5555555555555556,0.34375,0.6333333333333333,0.25555555555555554,0.5,0.3235294117647059,ER,1000,0.005,0.33,0.8,3030,LPModel
22,490,SubgraphX_postproc,0.6839285714285714,0.7242424242424242,0.6206896551724138,0.4,0.15151515151515152,,0.6428571428571429,ER,1000,0.005,0.33,0.8,3030,LPModel
23,91,SubgraphX_postproc,0.7119318181818182,0.59375,0.3157894736842105,0.8125,0.0,0.0,1.0,ER,1000,0.005,0.33,0.8,3030,LPModel
24,241,SubgraphX_postproc,0.296875,0.5303030303030303,0.2222222222222222,0.6666666666666666,0.2727272727272727,0.625,0.16666666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
25,858,SubgraphX_postproc,0.17857142857142858,0.3888888888888889,0.0,1.0,0.2222222222222222,,0.0,ER,1000,0.005,0.33,0.8,3030,LPModel
26,304,SubgraphX_postproc,0.5388326585695007,0.5402930402930403,0.43478260869565216,0.358974358974359,0.5604395604395604,1.0,0.32894736842105265,ER,1000,0.005,0.33,0.8,3030,LPModel
27,977,SubgraphX_postproc,0.5530798149219202,0.5906832298136646,0.4657534246575342,0.5142857142857142,0.30434782608695654,0.5,0.4473684210526316,ER,1000,0.005,0.33,0.8,3030,LPModel
28,162,SubgraphX_postproc,0.5701070481242895,0.5593103448275862,0.4444444444444444,0.2413793103448276,0.64,1.0,0.3142857142857143,ER,1000,0.005,0.33,0.8,3030,LPModel
29,369,SubgraphX_postproc,0.3780844155844156,0.5383795309168443,0.2926829268292683,0.7142857142857143,0.208955223880597,0.5,0.3,ER,1000,0.005,0.33,0.8,3030,LPModel
30,75,SubgraphX_postproc,0.5989538239538239,0.5500871080139372,0.423728813559322,0.10714285714285714,0.7926829268292683,1.0,0.2777777777777778,ER,1000,0.005,0.33,0.8,3030,LPModel
31,588,SubgraphX_postproc,0.3820015667841754,0.5085251491901108,0.22857142857142856,0.8260869565217391,0.1568627450980392,0.4,0.3333333333333333,ER,1000,0.005,0.33,0.8,3030,LPModel
32,477,SubgraphX_postproc,0.8,0.7916666666666667,0.75,0.25,0.16666666666666666,,0.75,ER,1000,0.005,0.33,0.8,3030,LPModel
33,604,SubgraphX_postproc,0.7727272727272727,0.6875,0.7058823529411765,0.0,0.625,,0.5454545454545454,ER,1000,0.005,0.33,0.8,3030,LPModel
34,362,SubgraphX_postproc,0.43612637362637363,0.5563506261180681,0.35294117647058826,0.5384615384615384,0.3488372093023256,0.8333333333333334,0.2857142857142857,ER,1000,0.005,0.33,0.8,3030,LPModel
35,993,SubgraphX_postproc,0.28409090909090906,0.5,0.21052631578947367,0.75,0.25,0.5,0.18181818181818182,ER,1000,0.005,0.33,0.8,3030,LPModel
36,764,SubgraphX_postproc,0.6319391374996983,0.5052713178294574,0.5106382978723404,0.16279069767441862,0.8266666666666667,,0.3673469387755102,ER,1000,0.005,0.33,0.8,3030,LPModel
37,58,SubgraphX_postproc,0.4217011128775835,0.5258620689655172,0.32,0.5,0.4482758620689655,1.0,0.23529411764705882,ER,1000,0.005,0.33,0.8,3030,LPModel
38,916,SubgraphX_postproc,0.5689284485724113,0.6111111111111112,0.4642857142857143,0.2777777777777778,0.5,0.6666666666666666,0.34210526315789475,ER,1000,0.005,0.33,0.8,3030,LPModel
39,507,SubgraphX_postproc,0.10416666666666667,0.4649122807017544,0.0,1.0,0.07017543859649122,0.5,0.0,ER,1000,0.005,0.33,0.8,3030,LPModel
40,849,SubgraphX_postproc,0.5328502415458938,0.5111111111111111,0.34782608695652173,0.2,0.7777777777777778,1.0,0.2222222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
41,870,SubgraphX_postproc,0.42083333333333334,0.571875,0.3333333333333333,0.7,0.15625,1.0,0.375,ER,1000,0.005,0.33,0.8,3030,LPModel
42,809,SubgraphX_postproc,0.5138146167557932,0.5133333333333333,0.3870967741935484,0.3333333333333333,0.64,0.5,0.2727272727272727,ER,1000,0.005,0.33,0.8,3030,LPModel
43,900,SubgraphX_postproc,0.6005698005698006,0.543956043956044,0.3333333333333333,0.7692307692307693,0.14285714285714285,,0.6,ER,1000,0.005,0.33,0.8,3030,LPModel
44,451,SubgraphX_postproc,0.6857142857142858,0.6777777777777778,0.6153846153846154,0.2,0.4444444444444444,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
45,27,SubgraphX_postproc,0.5942307692307692,0.6396011396011395,0.5185185185185185,0.46153846153846156,0.25925925925925924,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
46,528,SubgraphX_postproc,0.6511171497584541,0.5674603174603174,0.56,0.2222222222222222,0.6428571428571429,,0.4375,ER,1000,0.005,0.33,0.8,3030,LPModel
47,232,SubgraphX_postproc,0.6658351152292706,0.5543478260869565,0.5238095238095238,0.043478260869565216,0.8478260869565217,,0.36065573770491804,ER,1000,0.005,0.33,0.8,3030,LPModel
48,521,SubgraphX_postproc,0.5289473684210526,0.576923076923077,0.4444444444444444,0.5,0.34615384615384615,0.8,0.4,ER,1000,0.005,0.33,0.8,3030,LPModel
49,165,SubgraphX_postproc,0.40648496240601506,0.5916808149405773,0.32727272727272727,0.5263157894736842,0.2903225806451613,0.0,0.25,ER,1000,0.005,0.33,0.8,3030,LPModel
50,15,SubgraphX_postproc,0.44700460829493094,0.52696196437169,0.3389830508474576,0.6774193548387096,0.26865671641791045,0.4,0.35714285714285715,ER,1000,0.005,0.33,0.8,3030,LPModel
51,872,SubgraphX_postproc,0.40645833333333337,0.5495774647887324,0.2926829268292683,0.76,0.14084507042253522,0.25,0.375,ER,1000,0.005,0.33,0.8,3030,LPModel
52,446,SubgraphX_postproc,0.4658371040723982,0.596103896103896,0.39215686274509803,0.6,0.2077922077922078,0.3333333333333333,0.38461538461538464,ER,1000,0.005,0.33,0.8,3030,LPModel
53,931,SubgraphX_postproc,0.6098970251716247,0.5630952380952381,0.4426229508196721,0.1,0.7738095238095238,1.0,0.29347826086956524,ER,1000,0.005,0.33,0.8,3030,LPModel
54,69,SubgraphX_postproc,0.608840811965812,0.7451108213820079,0.4888888888888889,0.15384615384615385,0.3559322033898305,0.6666666666666666,0.34375,ER,1000,0.005,0.33,0.8,3030,LPModel
55,495,SubgraphX_postproc,0.09210526315789473,0.43548387096774194,0.0,1.0,0.12903225806451613,0.0,0.0,ER,1000,0.005,0.33,0.8,3030,LPModel
56,65,SubgraphX_postproc,0.5760537323037322,0.5349264705882353,0.3333333333333333,0.0625,0.8676470588235294,1.0,0.20270270270270271,ER,1000,0.005,0.33,0.8,3030,LPModel
57,853,SubgraphX_postproc,0.078125,0.46296296296296297,0.0,1.0,0.07407407407407407,0.3333333333333333,0.0,ER,1000,0.005,0.33,0.8,3030,LPModel
58,562,SubgraphX_postproc,0.6215965965965966,0.584931506849315,0.5137614678899083,0.2,0.6301369863013698,,0.3783783783783784,ER,1000,0.005,0.33,0.8,3030,LPModel
59,349,SubgraphX_postproc,0.6376175947114162,0.5065627563576702,0.4631578947368421,0.043478260869565216,0.9433962264150944,,0.3055555555555556,ER,1000,0.005,0.33,0.8,3030,LPModel
60,327,SubgraphX_postproc,0.625297619047619,0.6283372365339578,0.4727272727272727,0.6285714285714286,0.11475409836065574,0.0,0.65,ER,1000,0.005,0.33,0.8,3030,LPModel
61,508,SubgraphX_postproc,0.5691964285714285,0.6107419712070874,0.4888888888888889,0.47619047619047616,0.3023255813953488,0.5,0.4583333333333333,ER,1000,0.005,0.33,0.8,3030,LPModel
62,661,SubgraphX_postproc,0.5314685314685315,0.6201298701298701,0.45454545454545453,0.5454545454545454,0.21428571428571427,0.4,0.45454545454545453,ER,1000,0.005,0.33,0.8,3030,LPModel
63,134,SubgraphX_postproc,0.6085375816993464,0.7151490733279613,0.46153846153846156,0.11764705882352941,0.4520547945205479,0.5714285714285714,0.3125,ER,1000,0.005,0.33,0.8,3030,LPModel
64,792,SubgraphX_postproc,0.5496794871794872,0.7170542635658914,0.48,0.3333333333333333,0.23255813953488372,0.6666666666666666,0.375,ER,1000,0.005,0.33,0.8,3030,LPModel
65,959,SubgraphX_postproc,0.5748688811188811,0.555976430976431,0.31343283582089554,0.045454545454545456,0.8425925925925926,1.0,0.1875,ER,1000,0.005,0.33,0.8,3030,LPModel
66,869,SubgraphX_postproc,0.6111111111111112,0.5625,0.36363636363636365,0.0,0.875,1.0,0.2222222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
67,651,SubgraphX_postproc,0.558352534562212,0.5979689366786141,0.46153846153846156,0.3225806451612903,0.48148148148148145,0.6666666666666666,0.35,ER,1000,0.005,0.33,0.8,3030,LPModel
68,716,SubgraphX_postproc,0.4979166666666667,0.5588235294117647,0.4117647058823529,0.5,0.38235294117647056,0.6,0.35,ER,1000,0.005,0.33,0.8,3030,LPModel
69,851,SubgraphX_postproc,0.43892543859649125,0.6004784688995215,0.3673469387755102,0.5263157894736842,0.2727272727272727,1.0,0.3,ER,1000,0.005,0.33,0.8,3030,LPModel
70,954,SubgraphX_postproc,0.3873430141287284,0.5751131221719457,0.2641509433962264,0.46153846153846156,0.38823529411764707,0.42857142857142855,0.175,ER,1000,0.005,0.33,0.8,3030,LPModel
71,308,SubgraphX_postproc,0.3939393939393939,0.5925925925925926,0.3333333333333333,0.6666666666666666,0.14814814814814814,0.2,0.3333333333333333,ER,1000,0.005,0.33,0.8,3030,LPModel
72,389,SubgraphX_postproc,0.5187973484848485,0.5809108527131783,0.38636363636363635,0.2916666666666667,0.5465116279069767,0.0,0.265625,ER,1000,0.005,0.33,0.8,3030,LPModel
73,531,SubgraphX_postproc,0.5962121212121212,0.6294117647058823,0.4406779661016949,0.13333333333333333,0.6078431372549019,1.0,0.29545454545454547,ER,1000,0.005,0.33,0.8,3030,LPModel
74,564,SubgraphX_postproc,0.6111111111111112,0.7083333333333333,0.36363636363636365,0.0,0.5833333333333334,1.0,0.2222222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
75,338,SubgraphX_postproc,0.509009942004971,0.5912309368191722,0.4117647058823529,0.38235294117647056,0.4351851851851852,0.5555555555555556,0.3088235294117647,ER,1000,0.005,0.33,0.8,3030,LPModel
76,788,SubgraphX_postproc,0.75,0.5,0.0,1.0,0.0,,,ER,1000,0.005,0.33,0.8,3030,LPModel
77,329,SubgraphX_postproc,0.5845238095238096,0.5944444444444444,0.5,0.45,0.3611111111111111,0.5,0.4583333333333333,ER,1000,0.005,0.33,0.8,3030,LPModel
78,231,SubgraphX_postproc,0.5883152173913043,0.5532386867790594,0.4788732394366197,0.2608695652173913,0.6326530612244898,0.6666666666666666,0.3541666666666667,ER,1000,0.005,0.33,0.8,3030,LPModel
79,466,SubgraphX_postproc,0.7222222222222222,0.7727272727272727,0.6153846153846154,0.0,0.45454545454545453,0.0,0.4444444444444444,ER,1000,0.005,0.33,0.8,3030,LPModel
80,196,SubgraphX_postproc,0.6137096774193549,0.6375000000000001,0.5238095238095238,0.5,0.225,0.0,0.55,ER,1000,0.005,0.33,0.8,3030,LPModel
81,400,SubgraphX_postproc,0.5599353476711967,0.4937733499377335,0.43243243243243246,0.2727272727272727,0.7397260273972602,0.8,0.3076923076923077,ER,1000,0.005,0.33,0.8,3030,LPModel
82,532,SubgraphX_postproc,0.44067028985507245,0.5465686274509804,0.35714285714285715,0.5833333333333334,0.3235294117647059,1.0,0.3125,ER,1000,0.005,0.33,0.8,3030,LPModel
83,174,SubgraphX_postproc,0.6042547382512505,0.5361111111111111,0.3723404255319149,0.027777777777777776,0.9,1.0,0.23026315789473684,ER,1000,0.005,0.33,0.8,3030,LPModel
84,962,SubgraphX_postproc,0.553397387156978,0.547843137254902,0.32967032967032966,0.11764705882352941,0.7866666666666666,,0.20270270270270271,ER,1000,0.005,0.33,0.8,3030,LPModel
85,283,SubgraphX_postproc,0.5254742962056304,0.6091908876669284,0.37037037037037035,0.7368421052631579,0.04477611940298507,0.16666666666666666,0.625,ER,1000,0.005,0.33,0.8,3030,LPModel
86,469,SubgraphX_postproc,0.6993055555555555,0.7408088235294118,0.6470588235294118,0.3125,0.20588235294117646,0.0,0.6111111111111112,ER,1000,0.005,0.33,0.8,3030,LPModel
87,738,SubgraphX_postproc,0.6486486486486487,0.5806451612903225,0.4583333333333333,0.0,0.8387096774193549,1.0,0.2972972972972973,ER,1000,0.005,0.33,0.8,3030,LPModel
88,341,SubgraphX_postproc,0.5813953488372093,0.55,0.28,0.0,0.9,1.0,0.16279069767441862,ER,1000,0.005,0.33,0.8,3030,LPModel
89,887,SubgraphX_postproc,0.1125,0.43548387096774194,0.0,1.0,0.12903225806451613,0.6666666666666666,0.0,ER,1000,0.005,0.33,0.8,3030,LPModel
90,186,SubgraphX_postproc,0.4492511164548265,0.537948717948718,0.29906542056074764,0.36,0.5641025641025641,0.8571428571428571,0.1951219512195122,ER,1000,0.005,0.33,0.8,3030,LPModel
91,577,SubgraphX_postproc,0.6729166666666666,0.7329545454545454,0.5833333333333334,0.125,0.4090909090909091,,0.4375,ER,1000,0.005,0.33,0.8,3030,LPModel
92,419,SubgraphX_postproc,0.5471428571428572,0.6083333333333333,0.3,0.1,0.6833333333333333,0.8571428571428571,0.18,ER,1000,0.005,0.33,0.8,3030,LPModel
93,31,SubgraphX_postproc,0.44166666666666665,0.5484848484848485,0.3404255319148936,0.4666666666666667,0.43636363636363634,1.0,0.25,ER,1000,0.005,0.33,0.8,3030,LPModel
94,732,SubgraphX_postproc,0.624074074074074,0.6235294117647058,0.5454545454545454,0.4,0.35294117647058826,,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
95,796,SubgraphX_postproc,0.49584009740259744,0.5347490347490347,0.28205128205128205,0.21428571428571427,0.7162162162162162,0.6666666666666666,0.171875,ER,1000,0.005,0.33,0.8,3030,LPModel
96,841,SubgraphX_postproc,0.62,0.6724137931034483,0.3870967741935484,0.0,0.6551724137931034,1.0,0.24,ER,1000,0.005,0.33,0.8,3030,LPModel
97,96,SubgraphX_postproc,0.5945054945054945,0.6766917293233082,0.5294117647058824,0.35714285714285715,0.2894736842105263,0.75,0.45,ER,1000,0.005,0.33,0.8,3030,LPModel
98,135,SubgraphX_postproc,0.5669642857142857,0.6111111111111112,0.45,0.25,0.5277777777777778,0.4,0.32142857142857145,ER,1000,0.005,0.33,0.8,3030,LPModel
99,200,SubgraphX_postproc,0.6630434782608696,0.5810810810810811,0.4918032786885246,0.0,0.8378378378378378,1.0,0.32608695652173914,ER,1000,0.005,0.33,0.8,3030,LPModel
0,943,SubgraphX_postproc,0.3076303303392916,0.5794466403162055,0.25925925925925924,0.6956521739130435,0.14545454545454545,0.25,0.22580645161290322,ER,1000,0.01,0.33,0.8,3030,LPModel
1,694,SubgraphX_postproc,0.35699075393432755,0.5403108305002429,0.21897810218978103,0.4827586206896552,0.43661971830985913,0.5652173913043478,0.1388888888888889,ER,1000,0.01,0.33,0.8,3030,LPModel
2,686,SubgraphX_postproc,0.33119968429360697,0.5853491556366955,0.2828282828282828,0.7142857142857143,0.11501597444089456,0.18181818181818182,0.28,ER,1000,0.01,0.33,0.8,3030,LPModel
3,733,SubgraphX_postproc,0.4607874116891457,0.4998097412480974,0.2565789473684211,0.2777777777777778,0.7226027397260274,0.7058823529411765,0.156,ER,1000,0.01,0.33,0.8,3030,LPModel
4,225,SubgraphX_postproc,0.3220760397242106,0.5875357347055461,0.25,0.6060606060606061,0.2188679245283019,0.3888888888888889,0.18309859154929578,ER,1000,0.01,0.33,0.8,3030,LPModel
5,197,SubgraphX_postproc,0.4084695080862534,0.5432759831460674,0.26811594202898553,0.421875,0.49157303370786515,0.6875,0.17452830188679244,ER,1000,0.01,0.33,0.8,3030,LPModel
6,41,SubgraphX_postproc,0.35487189440993794,0.5764705882352942,0.19642857142857142,0.45,0.39705882352941174,0.47058823529411764,0.11956521739130435,ER,1000,0.01,0.33,0.8,3030,LPModel
7,280,SubgraphX_postproc,0.4384608656007465,0.5704003598740441,0.2717391304347826,0.34210526315789475,0.5170940170940171,0.6923076923076923,0.17123287671232876,ER,1000,0.01,0.33,0.8,3030,LPModel
8,984,SubgraphX_postproc,0.35092150496562263,0.5371794871794872,0.2080536912751678,0.48333333333333334,0.4423076923076923,0.6153846153846154,0.13025210084033614,ER,1000,0.01,0.33,0.8,3030,LPModel
9,79,SubgraphX_postproc,0.487279843444227,0.5294592413236482,0.3191489361702128,0.2857142857142857,0.655367231638418,1.0,0.2054794520547945,ER,1000,0.01,0.33,0.8,3030,LPModel
10,512,SubgraphX_postproc,0.508328630326955,0.5172304305490877,0.33618233618233617,0.25316455696202533,0.7123745819397993,1.0,0.21691176470588236,ER,1000,0.01,0.33,0.8,3030,LPModel
11,384,SubgraphX_postproc,0.47642469470827675,0.5433268858800774,0.16216216216216217,0.9090909090909091,0.00425531914893617,0.0,0.75,ER,1000,0.01,0.33,0.8,3030,LPModel
12,912,SubgraphX_postproc,0.42109814871917867,0.5741392227759863,0.31970260223048325,0.4691358024691358,0.38258575197889183,0.2857142857142857,0.22872340425531915,ER,1000,0.01,0.33,0.8,3030,LPModel
13,75,SubgraphX_postproc,0.21235380116959063,0.5271973466003317,0.14492753623188406,0.8888888888888888,0.056716417910447764,0.2222222222222222,0.20833333333333334,ER,1000,0.01,0.33,0.8,3030,LPModel
14,6,SubgraphX_postproc,0.50886070720423,0.6011852502194908,0.3821138211382114,0.3088235294117647,0.48880597014925375,0.6,0.2640449438202247,ER,1000,0.01,0.33,0.8,3030,LPModel
15,305,SubgraphX_postproc,0.21869251132947456,0.5279047494667188,0.15384615384615385,0.8771929824561403,0.06699751861042183,0.13636363636363635,0.20588235294117646,ER,1000,0.01,0.33,0.8,3030,LPModel
16,634,SubgraphX_postproc,0.4528958946295957,0.48473869126043034,0.1782178217821782,0.21739130434782608,0.8131313131313131,0.8,0.1005586592178771,ER,1000,0.01,0.33,0.8,3030,LPModel
17,147,SubgraphX_postproc,0.35850951898834693,0.5859966358284273,0.2972972972972973,0.6206896551724138,0.2073170731707317,0.6666666666666666,0.24444444444444444,ER,1000,0.01,0.33,0.8,3030,LPModel
18,682,SubgraphX_postproc,0.1696969696969697,0.5143856143856145,0.10126582278481013,0.9272727272727272,0.04395604395604396,0.08333333333333333,0.16666666666666666,ER,1000,0.01,0.33,0.8,3030,LPModel
19,128,SubgraphX_postproc,0.30189704086762914,0.5658308660251665,0.2391304347826087,0.8035714285714286,0.06476683937823834,0.047619047619047616,0.3055555555555556,ER,1000,0.01,0.33,0.8,3030,LPModel
20,292,SubgraphX_postproc,0.4282122331691297,0.5174113698342773,0.3188405797101449,0.47619047619047616,0.4889867841409692,0.5,0.22916666666666666,ER,1000,0.01,0.33,0.8,3030,LPModel
21,228,SubgraphX_postproc,0.47692396849223634,0.4823782961460446,0.2088888888888889,0.1896551724137931,0.8455882352941176,0.9230769230769231,0.11989795918367346,ER,1000,0.01,0.33,0.8,3030,LPModel
22,211,SubgraphX_postproc,0.29453879453879456,0.5550089445438282,0.23529411764705882,0.6923076923076923,0.19767441860465115,0.2857142857142857,0.19047619047619047,ER,1000,0.01,0.33,0.8,3030,LPModel
23,998,SubgraphX_postproc,0.37331757856516834,0.566468253968254,0.2987012987012987,0.5892857142857143,0.2777777777777778,0.5714285714285714,0.23469387755102042,ER,1000,0.01,0.33,0.8,3030,LPModel
24,857,SubgraphX_postproc,0.2978059574798966,0.5701745052138754,0.25,0.7297297297297297,0.12992125984251968,0.29411764705882354,0.23255813953488372,ER,1000,0.01,0.33,0.8,3030,LPModel
25,633,SubgraphX_postproc,0.528387525419747,0.5217931034482759,0.31788079470198677,0.1724137931034483,0.784,0.8571428571428571,0.19672131147540983,ER,1000,0.01,0.33,0.8,3030,LPModel
26,223,SubgraphX_postproc,0.4133951491546428,0.6190753690753691,0.3614457831325301,0.6153846153846154,0.14646464646464646,0.35294117647058826,0.3409090909090909,ER,1000,0.01,0.33,0.8,3030,LPModel
27,482,SubgraphX_postproc,0.38858537296037293,0.600459242250287,0.32978723404255317,0.6025641025641025,0.19651741293532338,0.23076923076923078,0.2818181818181818,ER,1000,0.01,0.33,0.8,3030,LPModel
28,910,SubgraphX_postproc,0.45563540048574547,0.5359821662732757,0.2482566248256625,0.2764227642276423,0.6516129032258065,0.9375,0.14983164983164984,ER,1000,0.01,0.33,0.8,3030,LPModel
29,559,SubgraphX_postproc,0.44227748380513965,0.6024542267238021,0.3564356435643564,0.47058823529411764,0.32450331125827814,0.45454545454545453,0.26865671641791045,ER,1000,0.01,0.33,0.8,3030,LPModel
30,247,SubgraphX_postproc,0.6278906551566832,0.5357142857142857,0.475,0.09523809523809523,0.8333333333333334,,0.3220338983050847,ER,1000,0.01,0.33,0.8,3030,LPModel
31,670,SubgraphX_postproc,0.41703587060958686,0.6362646068528421,0.36220472440944884,0.5490196078431373,0.17845117845117844,0.23076923076923078,0.3026315789473684,ER,1000,0.01,0.33,0.8,3030,LPModel
32,599,SubgraphX_postproc,0.32982000101194087,0.5508235846472866,0.23318385650224216,0.5737704918032787,0.324582338902148,0.375,0.16049382716049382,ER,1000,0.01,0.33,0.8,3030,LPModel
33,32,SubgraphX_postproc,0.5487985867223155,0.4807623542873489,0.3161094224924012,0.11864406779661017,0.919831223628692,1.0,0.1925925925925926,ER,1000,0.01,0.33,0.8,3030,LPModel
34,513,SubgraphX_postproc,0.4791407954147906,0.48721543796170663,0.2033271719038817,0.1791044776119403,0.8464646464646465,0.8333333333333334,0.1160337552742616,ER,1000,0.01,0.33,0.8,3030,LPModel
35,501,SubgraphX_postproc,0.4793632982713337,0.5374988850236375,0.27486437613019893,0.24752475247524752,0.6774774774774774,0.6190476190476191,0.168141592920354,ER,1000,0.01,0.33,0.8,3030,LPModel
36,961,SubgraphX_postproc,0.3344708396178985,0.5574077457069784,0.2714285714285714,0.7205882352941176,0.16459627329192547,0.4,0.2638888888888889,ER,1000,0.01,0.33,0.8,3030,LPModel
37,25,SubgraphX_postproc,0.3164049448713665,0.5841487279843445,0.2709677419354839,0.7123287671232876,0.11937377690802348,0.2,0.25609756097560976,ER,1000,0.01,0.33,0.8,3030,LPModel
38,696,SubgraphX_postproc,0.3664949508733625,0.5981155778894474,0.2872340425531915,0.55,0.2537688442211055,0.2,0.2109375,ER,1000,0.01,0.33,0.8,3030,LPModel
39,673,SubgraphX_postproc,0.36502895117294554,0.5488516335052813,0.29292929292929293,0.6847826086956522,0.2175141242937853,0.6666666666666666,0.27358490566037735,ER,1000,0.01,0.33,0.8,3030,LPModel
40,568,SubgraphX_postproc,0.3552276038284992,0.5822725211871796,0.20069204152249134,0.4528301886792453,0.3826247689463956,0.30434782608695654,0.1228813559322034,ER,1000,0.01,0.33,0.8,3030,LPModel
41,390,SubgraphX_postproc,0.3360909492552386,0.580291161690807,0.28378378378378377,0.6911764705882353,0.14824120603015076,0.2857142857142857,0.2625,ER,1000,0.01,0.33,0.8,3030,LPModel
42,170,SubgraphX_postproc,0.4046875,0.6185172872340425,0.32978723404255317,0.515625,0.2473404255319149,0.32,0.25,ER,1000,0.01,0.33,0.8,3030,LPModel
43,598,SubgraphX_postproc,0.2845607235142119,0.528903903903904,0.21568627450980393,0.6944444444444444,0.24774774774774774,0.0,0.16666666666666666,ER,1000,0.01,0.33,0.8,3030,LPModel
44,897,SubgraphX_postproc,0.1512974495848161,0.5051455823293173,0.0851063829787234,0.9375,0.05220883534136546,0.125,0.13333333333333333,ER,1000,0.01,0.33,0.8,3030,LPModel
45,28,SubgraphX_postproc,0.5943357487922706,0.5225861095426313,0.3805309734513274,0.06521739130434782,0.8896103896103896,,0.2388888888888889,ER,1000,0.01,0.33,0.8,3030,LPModel
