,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,seed,whitebox
15,825,GNNExplainer__epochs_10,0.8182773613984915,0.96875,0.6274509803921569,0.0,0.3392857142857143,1.0,0.45714285714285713,ER,1000,0.005,0.33,0.8,3030,LPModel
16,949,GNNExplainer__epochs_10,0.9978551562833211,0.998470168281489,0.925,0.0,0.11320754716981132,,0.8604651162790697,ER,1000,0.005,0.33,0.8,3030,LPModel
17,875,GNNExplainer__epochs_10,0.9523405011243913,0.984375,0.8135593220338984,0.0,0.19642857142857142,1.0,0.6857142857142857,ER,1000,0.005,0.33,0.8,3030,LPModel
18,130,GNNExplainer__epochs_10,0.948819938880723,0.98515625,0.7017543859649122,0.0,0.265625,1.0,0.5405405405405406,ER,1000,0.005,0.33,0.8,3030,LPModel
19,286,GNNExplainer__epochs_10,0.9907239830113176,0.9953746530989824,0.8214285714285714,0.0,0.2127659574468085,1.0,0.696969696969697,ER,1000,0.005,0.33,0.8,3030,LPModel
20,697,GNNExplainer__epochs_10,0.8908720155954837,0.9832967032967033,0.6944444444444444,0.0,0.24175824175824176,1.0,0.5319148936170213,ER,1000,0.005,0.33,0.8,3030,LPModel
21,18,GNNExplainer__epochs_10,0.8605588600099692,0.981851851851852,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
22,490,GNNExplainer__epochs_10,1.0,1.0,0.8823529411764706,0.0,0.12121212121212122,,0.7894736842105263,ER,1000,0.005,0.33,0.8,3030,LPModel
23,91,GNNExplainer__epochs_10,0.8939330174361962,0.9767628205128205,0.7804878048780488,0.0,0.23076923076923078,1.0,0.64,ER,1000,0.005,0.33,0.8,3030,LPModel
24,241,GNNExplainer__epochs_10,0.4059258415876063,0.8949494949494949,0.43902439024390244,0.0,0.41818181818181815,1.0,0.28125,ER,1000,0.005,0.33,0.8,3030,LPModel
25,858,GNNExplainer__epochs_10,1.0,1.0,0.7692307692307693,0.0,0.3333333333333333,,0.625,ER,1000,0.005,0.33,0.8,3030,LPModel
26,304,GNNExplainer__epochs_10,0.9435483458044001,0.9828120597351366,0.8041237113402062,0.0,0.2087912087912088,1.0,0.6724137931034483,ER,1000,0.005,0.33,0.8,3030,LPModel
27,977,GNNExplainer__epochs_10,0.9742170042959918,0.9908902691511389,0.8235294117647058,0.0,0.21739130434782608,1.0,0.7,ER,1000,0.005,0.33,0.8,3030,LPModel
28,162,GNNExplainer__epochs_10,0.8856630978996177,0.975632183908046,0.7733333333333333,0.0,0.22666666666666666,1.0,0.6304347826086957,ER,1000,0.005,0.33,0.8,3030,LPModel
29,369,GNNExplainer__epochs_10,0.9126709388662306,0.9800995024875621,0.711864406779661,0.0,0.2537313432835821,1.0,0.5526315789473685,ER,1000,0.005,0.33,0.8,3030,LPModel
30,75,GNNExplainer__epochs_10,0.9313802363832824,0.9756097560975611,0.7567567567567568,0.0,0.21951219512195122,1.0,0.6086956521739131,ER,1000,0.005,0.33,0.8,3030,LPModel
31,588,GNNExplainer__epochs_10,0.8935366614593878,0.9607843137254902,0.7419354838709677,0.0,0.3137254901960784,1.0,0.5897435897435898,ER,1000,0.005,0.33,0.8,3030,LPModel
32,477,GNNExplainer__epochs_10,1.0,1.0,0.8,0.0,0.3333333333333333,,0.6666666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
33,604,GNNExplainer__epochs_10,1.0,1.0,0.8888888888888888,0.0,0.1875,,0.8,ER,1000,0.005,0.33,0.8,3030,LPModel
34,362,GNNExplainer__epochs_10,0.6770800461954787,0.9423076923076923,0.6666666666666666,0.0,0.3023255813953488,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
35,993,GNNExplainer__epochs_10,0.892223293938174,0.9817708333333334,0.6153846153846154,0.0,0.2777777777777778,1.0,0.4444444444444444,ER,1000,0.005,0.33,0.8,3030,LPModel
36,764,GNNExplainer__epochs_10,0.9959700105428533,0.9978294573643411,0.945054945054945,0.0,0.06666666666666667,,0.8958333333333334,ER,1000,0.005,0.33,0.8,3030,LPModel
37,58,GNNExplainer__epochs_10,0.9878567051820728,0.9967672413793104,0.7272727272727273,0.0,0.20689655172413793,1.0,0.5714285714285714,ER,1000,0.005,0.33,0.8,3030,LPModel
38,916,GNNExplainer__epochs_10,0.7010073489175657,0.9311111111111111,0.7346938775510204,0.0,0.26,1.0,0.5806451612903226,ER,1000,0.005,0.33,0.8,3030,LPModel
39,507,GNNExplainer__epochs_10,0.6585919229262882,0.9461988304093567,0.6382978723404256,0.0,0.2982456140350877,1.0,0.46875,ER,1000,0.005,0.33,0.8,3030,LPModel
40,849,GNNExplainer__epochs_10,0.9877606896027951,0.9965277777777776,0.6557377049180327,0.0,0.2916666666666667,1.0,0.4878048780487805,ER,1000,0.005,0.33,0.8,3030,LPModel
41,870,GNNExplainer__epochs_10,0.9392243867243867,0.984375,0.6896551724137931,0.0,0.28125,1.0,0.5263157894736842,ER,1000,0.005,0.33,0.8,3030,LPModel
42,809,GNNExplainer__epochs_10,0.9151237077017251,0.9837037037037037,0.782608695652174,0.0,0.2,1.0,0.6428571428571429,ER,1000,0.005,0.33,0.8,3030,LPModel
43,900,GNNExplainer__epochs_10,0.9999999999999999,1.0,0.9629629629629629,0.0,0.07142857142857142,,0.9285714285714286,ER,1000,0.005,0.33,0.8,3030,LPModel
44,451,GNNExplainer__epochs_10,0.9208910533910534,0.9666666666666667,0.8,0.0,0.2777777777777778,1.0,0.6666666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
45,27,GNNExplainer__epochs_10,0.6371165693281078,0.9002849002849004,0.8387096774193549,0.0,0.18518518518518517,1.0,0.7222222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
46,528,GNNExplainer__epochs_10,1.0000000000000002,1.0,0.9230769230769231,0.0,0.10714285714285714,,0.8571428571428571,ER,1000,0.005,0.33,0.8,3030,LPModel
47,232,GNNExplainer__epochs_10,0.9843457431472359,0.9917296786389413,0.8518518518518519,0.0,0.17391304347826086,,0.7419354838709677,ER,1000,0.005,0.33,0.8,3030,LPModel
48,521,GNNExplainer__epochs_10,0.9596754123557137,0.9815705128205128,0.75,0.0,0.3076923076923077,1.0,0.6,ER,1000,0.005,0.33,0.8,3030,LPModel
49,165,GNNExplainer__epochs_10,0.939676191812822,0.9915110356536503,0.6129032258064516,0.0,0.25806451612903225,1.0,0.4418604651162791,ER,1000,0.005,0.33,0.8,3030,LPModel
50,15,GNNExplainer__epochs_10,0.8447614140854971,0.9576311988444872,0.7948717948717948,0.0,0.23880597014925373,1.0,0.6595744680851063,ER,1000,0.005,0.33,0.8,3030,LPModel
51,872,GNNExplainer__epochs_10,0.9532279732561603,0.9887323943661972,0.7246376811594203,0.0,0.2676056338028169,1.0,0.5681818181818182,ER,1000,0.005,0.33,0.8,3030,LPModel
52,446,GNNExplainer__epochs_10,0.9073303754602787,0.9833766233766233,0.7246376811594203,0.0,0.24675324675324675,1.0,0.5681818181818182,ER,1000,0.005,0.33,0.8,3030,LPModel
53,931,GNNExplainer__epochs_10,0.9458378886262634,0.9857142857142858,0.759493670886076,0.0,0.2261904761904762,1.0,0.6122448979591837,ER,1000,0.005,0.33,0.8,3030,LPModel
54,69,GNNExplainer__epochs_10,0.5837699191205978,0.940026075619296,0.5652173913043478,0.0,0.3389830508474576,1.0,0.3939393939393939,ER,1000,0.005,0.33,0.8,3030,LPModel
55,495,GNNExplainer__epochs_10,0.7922189913261343,0.9815668202764978,0.5714285714285714,0.0,0.3387096774193548,1.0,0.4,ER,1000,0.005,0.33,0.8,3030,LPModel
56,65,GNNExplainer__epochs_10,0.8660769499839256,0.9779411764705883,0.64,0.0,0.2647058823529412,1.0,0.47058823529411764,ER,1000,0.005,0.33,0.8,3030,LPModel
57,853,GNNExplainer__epochs_10,0.9568706293706294,0.9907407407407408,0.5405405405405406,0.0,0.3148148148148148,1.0,0.37037037037037035,ER,1000,0.005,0.33,0.8,3030,LPModel
58,562,GNNExplainer__epochs_10,1.0,1.0,0.8641975308641975,0.0,0.1506849315068493,,0.7608695652173914,ER,1000,0.005,0.33,0.8,3030,LPModel
59,349,GNNExplainer__epochs_10,0.9999999999999998,1.0,0.8679245283018868,0.0,0.1320754716981132,,0.7666666666666667,ER,1000,0.005,0.33,0.8,3030,LPModel
60,327,GNNExplainer__epochs_10,0.9458738591177095,0.9798594847775176,0.8860759493670886,0.0,0.14754098360655737,1.0,0.7954545454545454,ER,1000,0.005,0.33,0.8,3030,LPModel
61,508,GNNExplainer__epochs_10,0.9339009814345371,0.9800664451827242,0.7924528301886793,0.0,0.2558139534883721,1.0,0.65625,ER,1000,0.005,0.33,0.8,3030,LPModel
62,661,GNNExplainer__epochs_10,0.7354351241897283,0.9375,0.7096774193548387,0.0,0.32142857142857145,1.0,0.55,ER,1000,0.005,0.33,0.8,3030,LPModel
63,134,GNNExplainer__epochs_10,0.6790333045087069,0.9524576954069299,0.5964912280701754,0.0,0.3150684931506849,1.0,0.425,ER,1000,0.005,0.33,0.8,3030,LPModel
64,792,GNNExplainer__epochs_10,0.7044933461600129,0.9689922480620156,0.5806451612903226,0.0,0.3023255813953488,1.0,0.4090909090909091,ER,1000,0.005,0.33,0.8,3030,LPModel
65,959,GNNExplainer__epochs_10,0.9683249684001023,0.9932659932659932,0.6027397260273972,0.0,0.26851851851851855,1.0,0.43137254901960786,ER,1000,0.005,0.33,0.8,3030,LPModel
66,869,GNNExplainer__epochs_10,0.7876715876715878,0.9600694444444445,0.6486486486486487,0.0,0.2708333333333333,1.0,0.48,ER,1000,0.005,0.33,0.8,3030,LPModel
67,651,GNNExplainer__epochs_10,0.9241235942981968,0.9856630824372761,0.7560975609756098,0.0,0.24691358024691357,1.0,0.6078431372549019,ER,1000,0.005,0.33,0.8,3030,LPModel
68,716,GNNExplainer__epochs_10,0.879523138847,0.9558823529411764,0.6829268292682927,0.0,0.38235294117647056,1.0,0.5185185185185185,ER,1000,0.005,0.33,0.8,3030,LPModel
69,851,GNNExplainer__epochs_10,0.9713304305185515,0.9931647300068354,0.6666666666666666,0.0,0.24675324675324675,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
70,954,GNNExplainer__epochs_10,0.6358453801431296,0.9375565610859729,0.5416666666666666,0.0,0.25882352941176473,1.0,0.37142857142857144,ER,1000,0.005,0.33,0.8,3030,LPModel
71,308,GNNExplainer__epochs_10,0.7242049617049617,0.9521604938271605,0.6153846153846154,0.0,0.2777777777777778,1.0,0.4444444444444444,ER,1000,0.005,0.33,0.8,3030,LPModel
72,389,GNNExplainer__epochs_10,0.9641265670345542,0.9912790697674418,0.7058823529411765,0.0,0.23255813953488372,1.0,0.5454545454545454,ER,1000,0.005,0.33,0.8,3030,LPModel
73,531,GNNExplainer__epochs_10,0.8166199216160517,0.9673202614379085,0.6521739130434783,0.0,0.3137254901960784,1.0,0.4838709677419355,ER,1000,0.005,0.33,0.8,3030,LPModel
74,564,GNNExplainer__epochs_10,0.7068452380952381,0.9479166666666667,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,ER,1000,0.005,0.33,0.8,3030,LPModel
75,338,GNNExplainer__epochs_10,0.8723243532468705,0.9678649237472767,0.7391304347826086,0.0,0.2222222222222222,1.0,0.5862068965517241,ER,1000,0.005,0.33,0.8,3030,LPModel
76,788,GNNExplainer__epochs_10,1.0,1.0,0.9090909090909091,0.0,0.2,,0.8333333333333334,ER,1000,0.005,0.33,0.8,3030,LPModel
77,329,GNNExplainer__epochs_10,0.9404656031532967,0.9777777777777777,0.8333333333333334,0.0,0.2222222222222222,1.0,0.7142857142857143,ER,1000,0.005,0.33,0.8,3030,LPModel
78,231,GNNExplainer__epochs_10,0.7511989111040712,0.9334516415261757,0.8070175438596491,0.0,0.22448979591836735,1.0,0.6764705882352942,ER,1000,0.005,0.33,0.8,3030,LPModel
79,466,GNNExplainer__epochs_10,0.9146081349206349,0.9715909090909091,0.6666666666666666,0.0,0.36363636363636365,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
80,196,GNNExplainer__epochs_10,0.8744258799444863,0.9602272727272727,0.8,0.0,0.275,1.0,0.6666666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
81,400,GNNExplainer__epochs_10,0.8720490533042756,0.9539227895392278,0.7951807228915663,0.0,0.2328767123287671,1.0,0.66,ER,1000,0.005,0.33,0.8,3030,LPModel
82,532,GNNExplainer__epochs_10,0.9161722536722537,0.9705882352941175,0.7058823529411765,0.0,0.29411764705882354,1.0,0.5454545454545454,ER,1000,0.005,0.33,0.8,3030,LPModel
83,174,GNNExplainer__epochs_10,0.8945632424722044,0.9790598290598291,0.6728971962616822,0.0,0.2692307692307692,1.0,0.5070422535211268,ER,1000,0.005,0.33,0.8,3030,LPModel
84,962,GNNExplainer__epochs_10,1.0,1.0,0.6415094339622641,0.0,0.25333333333333335,,0.4722222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
85,283,GNNExplainer__epochs_10,0.7615543769886723,0.94815396700707,0.6129032258064516,0.0,0.3582089552238806,1.0,0.4418604651162791,ER,1000,0.005,0.33,0.8,3030,LPModel
86,469,GNNExplainer__epochs_10,0.9433108047997754,0.9761029411764707,0.7111111111111111,0.0,0.38235294117647056,1.0,0.5517241379310345,ER,1000,0.005,0.33,0.8,3030,LPModel
87,738,GNNExplainer__epochs_10,0.6784322237320684,0.9303519061583578,0.7333333333333333,0.0,0.25806451612903225,1.0,0.5789473684210527,ER,1000,0.005,0.33,0.8,3030,LPModel
88,341,GNNExplainer__epochs_10,0.6354630440933153,0.9375,0.4666666666666667,0.0,0.4,1.0,0.30434782608695654,ER,1000,0.005,0.33,0.8,3030,LPModel
89,887,GNNExplainer__epochs_10,0.648241881575215,0.935483870967742,0.6,0.0,0.3870967741935484,1.0,0.42857142857142855,ER,1000,0.005,0.33,0.8,3030,LPModel
90,186,GNNExplainer__epochs_10,0.7896040175062322,0.9651282051282051,0.5952380952380952,0.0,0.2905982905982906,1.0,0.423728813559322,ER,1000,0.005,0.33,0.8,3030,LPModel
91,577,GNNExplainer__epochs_10,1.0,1.0,0.7619047619047619,0.0,0.22727272727272727,,0.6153846153846154,ER,1000,0.005,0.33,0.8,3030,LPModel
92,419,GNNExplainer__epochs_10,0.7231555944055943,0.9566666666666666,0.5263157894736842,0.0,0.3,1.0,0.35714285714285715,ER,1000,0.005,0.33,0.8,3030,LPModel
93,31,GNNExplainer__epochs_10,0.9072569560069559,0.9854545454545455,0.7317073170731707,0.0,0.2,1.0,0.5769230769230769,ER,1000,0.005,0.33,0.8,3030,LPModel
94,732,GNNExplainer__epochs_10,1.0,1.0,0.8888888888888888,0.0,0.14705882352941177,,0.8,ER,1000,0.005,0.33,0.8,3030,LPModel
95,796,GNNExplainer__epochs_10,0.7101811096171998,0.9565637065637065,0.5,0.0,0.3783783783783784,1.0,0.3333333333333333,ER,1000,0.005,0.33,0.8,3030,LPModel
96,841,GNNExplainer__epochs_10,0.8164929535333948,0.9583333333333334,0.5333333333333333,0.0,0.3620689655172414,1.0,0.36363636363636365,ER,1000,0.005,0.33,0.8,3030,LPModel
97,96,GNNExplainer__epochs_10,0.8762241639079873,0.9661654135338346,0.6511627906976745,0.0,0.39473684210526316,1.0,0.4827586206896552,ER,1000,0.005,0.33,0.8,3030,LPModel
98,135,GNNExplainer__epochs_10,0.851177894008002,0.9711934156378601,0.7128712871287128,0.0,0.26851851851851855,1.0,0.5538461538461539,ER,1000,0.005,0.33,0.8,3030,LPModel
99,200,GNNExplainer__epochs_10,0.9447966385466384,0.9837837837837837,0.8333333333333334,0.0,0.16216216216216217,1.0,0.7142857142857143,ER,1000,0.005,0.33,0.8,3030,LPModel
100,212,GNNExplainer__epochs_30,0.8275577200577201,0.9624999999999999,0.7407407407407407,0.0,0.2916666666666667,1.0,0.5882352941176471,ER,1000,0.005,0.33,0.8,3030,LPModel
101,425,GNNExplainer__epochs_30,0.9110730537053944,0.976521164021164,0.8,0.0,0.21428571428571427,1.0,0.6666666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
102,728,GNNExplainer__epochs_30,0.9044769119769119,0.9636363636363636,0.6896551724137931,0.0,0.4090909090909091,1.0,0.5263157894736842,ER,1000,0.005,0.33,0.8,3030,LPModel
103,216,GNNExplainer__epochs_30,0.9938176050147155,0.9978632478632479,0.72,0.0,0.2692307692307692,1.0,0.5625,ER,1000,0.005,0.33,0.8,3030,LPModel
104,856,GNNExplainer__epochs_30,1.0,1.0,0.8888888888888888,0.0,0.16666666666666666,,0.8,ER,1000,0.005,0.33,0.8,3030,LPModel
105,156,GNNExplainer__epochs_30,0.7498812466818836,0.9568965517241379,0.7213114754098361,0.0,0.29310344827586204,1.0,0.5641025641025641,ER,1000,0.005,0.33,0.8,3030,LPModel
106,46,GNNExplainer__epochs_30,1.0,1.0,0.9302325581395349,0.0,0.08333333333333333,,0.8695652173913043,ER,1000,0.005,0.33,0.8,3030,LPModel
107,785,GNNExplainer__epochs_30,0.8551674367669905,0.9761247360727626,0.752,0.0,0.2366412213740458,1.0,0.6025641025641025,ER,1000,0.005,0.33,0.8,3030,LPModel
108,391,GNNExplainer__epochs_30,0.9071207026971326,0.9713554987212275,0.6388888888888888,0.0,0.3058823529411765,1.0,0.46938775510204084,ER,1000,0.005,0.33,0.8,3030,LPModel
109,926,GNNExplainer__epochs_30,0.9723984268134994,0.9887267904509284,0.8387096774193549,0.0,0.1724137931034483,1.0,0.7222222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
110,632,GNNExplainer__epochs_30,1.0,1.0,0.6557377049180327,0.0,0.3,1.0,0.4878048780487805,ER,1000,0.005,0.33,0.8,3030,LPModel
111,302,GNNExplainer__epochs_30,0.7736960261960262,0.9722222222222223,0.5263157894736842,0.0,0.3333333333333333,1.0,0.35714285714285715,ER,1000,0.005,0.33,0.8,3030,LPModel
112,396,GNNExplainer__epochs_30,0.7076226399963922,0.9699248120300752,0.6129032258064516,0.0,0.22857142857142856,1.0,0.4418604651162791,ER,1000,0.005,0.33,0.8,3030,LPModel
113,295,GNNExplainer__epochs_30,0.9517748173984355,0.982905982905983,0.875,0.0,0.15384615384615385,1.0,0.7777777777777778,ER,1000,0.005,0.33,0.8,3030,LPModel
114,111,GNNExplainer__epochs_30,1.0,1.0,0.8571428571428571,0.0,0.16666666666666666,,0.75,ER,1000,0.005,0.33,0.8,3030,LPModel
115,825,GNNExplainer__epochs_30,0.8113753791143496,0.96875,0.6274509803921569,0.0,0.3392857142857143,1.0,0.45714285714285713,ER,1000,0.005,0.33,0.8,3030,LPModel
116,949,GNNExplainer__epochs_30,0.9956728530697234,0.9969403365629781,0.925,0.0,0.11320754716981132,,0.8604651162790697,ER,1000,0.005,0.33,0.8,3030,LPModel
117,875,GNNExplainer__epochs_30,0.9642015173558784,0.9888392857142857,0.8135593220338984,0.0,0.19642857142857142,1.0,0.6857142857142857,ER,1000,0.005,0.33,0.8,3030,LPModel
118,130,GNNExplainer__epochs_30,0.9095952481302969,0.97578125,0.7017543859649122,0.0,0.265625,1.0,0.5405405405405406,ER,1000,0.005,0.33,0.8,3030,LPModel
119,286,GNNExplainer__epochs_30,1.0,1.0,0.8214285714285714,0.0,0.2127659574468085,1.0,0.696969696969697,ER,1000,0.005,0.33,0.8,3030,LPModel
120,697,GNNExplainer__epochs_30,0.860844085665077,0.9802197802197802,0.6944444444444444,0.0,0.24175824175824176,1.0,0.5319148936170213,ER,1000,0.005,0.33,0.8,3030,LPModel
121,18,GNNExplainer__epochs_30,0.8484760588453939,0.978888888888889,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
122,490,GNNExplainer__epochs_30,1.0,1.0,0.8823529411764706,0.0,0.12121212121212122,,0.7894736842105263,ER,1000,0.005,0.33,0.8,3030,LPModel
123,91,GNNExplainer__epochs_30,0.9692919021264895,0.9895833333333334,0.7804878048780488,0.0,0.23076923076923078,1.0,0.64,ER,1000,0.005,0.33,0.8,3030,LPModel
124,241,GNNExplainer__epochs_30,0.48733285596030695,0.9212121212121211,0.43902439024390244,0.0,0.41818181818181815,1.0,0.28125,ER,1000,0.005,0.33,0.8,3030,LPModel
125,858,GNNExplainer__epochs_30,1.0,1.0,0.7692307692307693,0.0,0.3333333333333333,,0.625,ER,1000,0.005,0.33,0.8,3030,LPModel
126,304,GNNExplainer__epochs_30,0.8985763990983118,0.9777402085094393,0.8041237113402062,0.0,0.2087912087912088,1.0,0.6724137931034483,ER,1000,0.005,0.33,0.8,3030,LPModel
127,977,GNNExplainer__epochs_30,0.9722442151803454,0.9904761904761906,0.8235294117647058,0.0,0.21739130434782608,1.0,0.7,ER,1000,0.005,0.33,0.8,3030,LPModel
128,162,GNNExplainer__epochs_30,0.8229054364330579,0.9696551724137931,0.7733333333333333,0.0,0.22666666666666666,1.0,0.6304347826086957,ER,1000,0.005,0.33,0.8,3030,LPModel
129,369,GNNExplainer__epochs_30,0.8976320808648273,0.9758351101634684,0.711864406779661,0.0,0.2537313432835821,1.0,0.5526315789473685,ER,1000,0.005,0.33,0.8,3030,LPModel
130,75,GNNExplainer__epochs_30,0.9518072685734497,0.9825783972125436,0.7567567567567568,0.0,0.21951219512195122,1.0,0.6086956521739131,ER,1000,0.005,0.33,0.8,3030,LPModel
131,588,GNNExplainer__epochs_30,0.8582289136516401,0.9531116794543905,0.7419354838709677,0.0,0.3137254901960784,1.0,0.5897435897435898,ER,1000,0.005,0.33,0.8,3030,LPModel
132,477,GNNExplainer__epochs_30,1.0,1.0,0.8,0.0,0.3333333333333333,,0.6666666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
133,604,GNNExplainer__epochs_30,1.0,1.0,0.8888888888888888,0.0,0.1875,,0.8,ER,1000,0.005,0.33,0.8,3030,LPModel
134,362,GNNExplainer__epochs_30,0.6646158092158883,0.9409660107334525,0.6666666666666666,0.0,0.3023255813953488,1.0,0.5,ER,1000,0.005,0.33,0.8,3030,LPModel
135,993,GNNExplainer__epochs_30,0.8703039505429211,0.9800347222222222,0.6153846153846154,0.0,0.2777777777777778,1.0,0.4444444444444444,ER,1000,0.005,0.33,0.8,3030,LPModel
136,764,GNNExplainer__epochs_30,0.9983575791609798,0.9990697674418605,0.945054945054945,0.0,0.06666666666666667,,0.8958333333333334,ER,1000,0.005,0.33,0.8,3030,LPModel
137,58,GNNExplainer__epochs_30,0.9878567051820728,0.9967672413793104,0.7272727272727273,0.0,0.20689655172413793,1.0,0.5714285714285714,ER,1000,0.005,0.33,0.8,3030,LPModel
138,916,GNNExplainer__epochs_30,0.6932759542086167,0.9433333333333332,0.7346938775510204,0.0,0.26,1.0,0.5806451612903226,ER,1000,0.005,0.33,0.8,3030,LPModel
139,507,GNNExplainer__epochs_30,0.7164221408106857,0.9520467836257309,0.6382978723404256,0.0,0.2982456140350877,1.0,0.46875,ER,1000,0.005,0.33,0.8,3030,LPModel
140,849,GNNExplainer__epochs_30,1.0,1.0,0.6557377049180327,0.0,0.2916666666666667,1.0,0.4878048780487805,ER,1000,0.005,0.33,0.8,3030,LPModel
141,870,GNNExplainer__epochs_30,0.9392243867243867,0.984375,0.6896551724137931,0.0,0.28125,1.0,0.5263157894736842,ER,1000,0.005,0.33,0.8,3030,LPModel
142,809,GNNExplainer__epochs_30,0.9108899385067444,0.9827160493827162,0.782608695652174,0.0,0.2,1.0,0.6428571428571429,ER,1000,0.005,0.33,0.8,3030,LPModel
143,900,GNNExplainer__epochs_30,0.9999999999999999,1.0,0.9629629629629629,0.0,0.07142857142857142,,0.9285714285714286,ER,1000,0.005,0.33,0.8,3030,LPModel
144,451,GNNExplainer__epochs_30,1.0,1.0,0.8,0.0,0.2777777777777778,1.0,0.6666666666666666,ER,1000,0.005,0.33,0.8,3030,LPModel
145,27,GNNExplainer__epochs_30,0.7346726457303381,0.9373219373219374,0.8387096774193549,0.0,0.18518518518518517,1.0,0.7222222222222222,ER,1000,0.005,0.33,0.8,3030,LPModel
146,528,GNNExplainer__epochs_30,1.0000000000000002,1.0,0.9230769230769231,0.0,0.10714285714285714,,0.8571428571428571,ER,1000,0.005,0.33,0.8,3030,LPModel
147,232,GNNExplainer__epochs_30,0.9790452445609604,0.9886578449905482,0.8518518518518519,0.0,0.17391304347826086,,0.7419354838709677,ER,1000,0.005,0.33,0.8,3030,LPModel
148,521,GNNExplainer__epochs_30,0.9982986111111111,0.999198717948718,0.75,0.0,0.3076923076923077,1.0,0.6,ER,1000,0.005,0.33,0.8,3030,LPModel
149,165,GNNExplainer__epochs_30,0.9288467446138131,0.9903791737408036,0.6129032258064516,0.0,0.25806451612903225,1.0,0.4418604651162791,ER,1000,0.005,0.33,0.8,3030,LPModel
